Release date,Last Updated,CVE Number,CVE Number (Link),CVE Title,Impact,Max Severity,Tag
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38116,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38116,Windows IP Routing Management Snapin Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows IP Routing Management Snapin
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38115,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38115,Windows IP Routing Management Snapin Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows IP Routing Management Snapin
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38114,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38114,Windows IP Routing Management Snapin Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows IP Routing Management Snapin
"Jul 9, 2024","Jul 12, 2024",CVE-2024-38112,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38112,Windows MSHTML Platform Spoofing Vulnerability,Spoofing,Important,Windows MSHTML Platform
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38109,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38109,Azure Health Bot Elevation of Privilege Vulnerability,Elevation of Privilege,Critical,Azure Health Bot
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38108,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38108,Azure Stack Hub Spoofing Vulnerability,Spoofing,Important,Azure Stack
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38107,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38107,Windows Power Dependency Coordinator Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Power Dependency Coordinator
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38106,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38106,Windows Kernel Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38105,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38105,Windows Layer-2 Bridge Network Driver Denial of Service Vulnerability,Denial of Service,Important,Windows Layer-2 Bridge Network Driver
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38104,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38104,Windows Fax Service Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Fax and Scan Service
"Jul 25, 2024","Jul 25, 2024",CVE-2024-38103,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38103,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Information Disclosure,Moderate,Microsoft Edge (Chromium-based)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38102,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38102,Windows Layer-2 Bridge Network Driver Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38101,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38101,Windows Layer-2 Bridge Network Driver Denial of Service Vulnerability,Denial of Service,Important,Windows Internet Connection Sharing (ICS)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38100,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38100,Windows File Explorer Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows COM Session
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38099,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38099,Windows Remote Desktop Licensing Service Denial of Service Vulnerability,Denial of Service,Important,Windows Remote Desktop Licensing Service
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38098,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38098,Azure Connected Machine Agent Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Azure Connected Machine Agent
"Oct 8, 2024","Oct 8, 2024",CVE-2024-38097,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38097,Azure Monitor Agent Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Azure Monitor
"Jul 9, 2024","Oct 8, 2024",CVE-2024-38095,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38095,.NET and Visual Studio Denial of Service Vulnerability,Denial of Service,Important,.NET and Visual Studio
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38094,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38094,Microsoft SharePoint Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Office SharePoint
"Jun 20, 2024","Jun 20, 2024",CVE-2024-38093,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38093,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Spoofing,Moderate,Microsoft Edge (Chromium-based)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38092,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38092,Azure CycleCloud Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Azure CycleCloud
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38091,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38091,Microsoft WS-Discovery Denial of Service Vulnerability,Denial of Service,Important,Microsoft WS-Discovery
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38089,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38089,Microsoft Defender for IoT Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Defender for IoT
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38088,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38088,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38087,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38087,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,Remote Code Execution,Important,SQL Server
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38086,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38086,Azure Kinect SDK Remote Code Execution Vulnerability,Remote Code Execution,Important,Azure Kinect SDK
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38085,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38085,Windows Graphics Component Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32 Kernel Subsystem
"Aug 13, 2024","Aug 13, 2024",CVE-2024-38084,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38084,Microsoft OfficePlus Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Office
"Jun 13, 2024","Jun 13, 2024",CVE-2024-38083,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38083,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Spoofing,Moderate,Microsoft Edge (Chromium-based)
"Jun 20, 2024","Jun 26, 2024",CVE-2024-38082,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38082,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Spoofing,Low,Microsoft Edge (Chromium-based)
"Jul 9, 2024","Aug 13, 2024",CVE-2024-38081,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38081,".NET, .NET Framework, and Visual Studio Elevation of Privilege Vulnerability",Elevation of Privilege,Important,.NET and Visual Studio
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38080,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38080,Windows Hyper-V Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Role: Windows Hyper-V
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38079,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38079,Windows Graphics Component Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Graphics Component
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38078,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38078,Xbox Wireless Adapter Remote Code Execution Vulnerability,Remote Code Execution,Important,XBox Crypto Graphic Services
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38077,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38077,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows Remote Desktop Licensing Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38076,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38076,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows Remote Desktop
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38074,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38074,Windows Remote Desktop Licensing Service Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows Remote Desktop Licensing Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38073,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38073,Windows Remote Desktop Licensing Service Denial of Service Vulnerability,Denial of Service,Important,Windows Remote Desktop Licensing Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38072,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38072,Windows Remote Desktop Licensing Service Denial of Service Vulnerability,Denial of Service,Important,Windows Remote Desktop Licensing Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38071,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38071,Windows Remote Desktop Licensing Service Denial of Service Vulnerability,Denial of Service,Important,Windows Remote Desktop Licensing Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38070,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38070,Windows LockDown Policy (WLDP) Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows LockDown Policy (WLDP)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38069,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38069,Windows Enroll Engine Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows Enroll Engine
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38068,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38068,Windows Online Certificate Status Protocol (OCSP) Server Denial of Service Vulnerability,Denial of Service,Important,Windows Online Certificate Status Protocol (OCSP)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38067,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38067,Windows Online Certificate Status Protocol (OCSP) Server Denial of Service Vulnerability,Denial of Service,Important,Windows Online Certificate Status Protocol (OCSP)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38066,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38066,Windows Win32k Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32K - GRFX
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38065,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38065,Secure Boot Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows Secure Boot
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38064,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38064,Windows TCP/IP Information Disclosure Vulnerability,Information Disclosure,Important,Windows TCP/IP
"Aug 13, 2024","Sep 10, 2024",CVE-2024-38063,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38063,Windows TCP/IP Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows TCP/IP
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38062,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38062,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Kernel-Mode Drivers
"Jul 9, 2024","Jul 18, 2024",CVE-2024-38061,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38061,DCOM Remote Cross-Session Activation Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Role: Active Directory Certificate Services; Active Directory Domain Services
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38060,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38060,Windows Imaging Component Remote Code Execution Vulnerability,Remote Code Execution,Critical,Windows Imaging Component
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38059,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38059,Win32k Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Win32K - ICOMP
"Jul 9, 2024","Aug 13, 2024",CVE-2024-38058,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38058,BitLocker Security Feature Bypass Vulnerability,Security Feature Bypass,Important,Windows BitLocker
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38057,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38057,Kernel Streaming WOW Thunk Service Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Streaming Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38056,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38056,Microsoft Windows Codecs Library Information Disclosure Vulnerability,Information Disclosure,Important,Microsoft Windows Codecs Library
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38055,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38055,Microsoft Windows Codecs Library Information Disclosure Vulnerability,Information Disclosure,Important,Microsoft Windows Codecs Library
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38054,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38054,Kernel Streaming WOW Thunk Service Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Streaming Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38053,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38053,Windows Layer-2 Bridge Network Driver Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Internet Connection Sharing (ICS)
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38052,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38052,Kernel Streaming WOW Thunk Service Driver Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Microsoft Streaming Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38051,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38051,Windows Graphics Component Remote Code Execution Vulnerability,Remote Code Execution,Important,Microsoft Graphics Component
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38050,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38050,Windows Workstation Service Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Workstation Service
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38049,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38049,Windows Distributed Transaction Coordinator Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows Distributed Transaction Coordinator
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38048,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38048,Windows Network Driver Interface Specification (NDIS) Denial of Service Vulnerability,Denial of Service,Important,NDIS
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38047,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38047,PowerShell Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows PowerShell
"Sep 10, 2024","Sep 10, 2024",CVE-2024-38046,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38046,PowerShell Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows PowerShell
"Sep 10, 2024","Sep 10, 2024",CVE-2024-38045,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38045,Windows TCP/IP Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows TCP/IP
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38044,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38044,DHCP Server Service Remote Code Execution Vulnerability,Remote Code Execution,Important,Windows DHCP Server
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38043,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38043,PowerShell Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows PowerShell
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38041,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38041,Windows Kernel Information Disclosure Vulnerability,Information Disclosure,Important,Windows Kernel
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38034,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38034,Windows Filtering Platform Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows Filtering
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38033,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38033,PowerShell Elevation of Privilege Vulnerability,Elevation of Privilege,Important,Windows PowerShell
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38032,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38032,Microsoft Xbox Remote Code Execution Vulnerability,Remote Code Execution,Important,XBox Crypto Graphic Services
"Jul 9, 2024","Jul 9, 2024",CVE-2024-38031,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38031,Windows Online Certificate Status Protocol (OCSP) Server Denial of Service Vulnerability,Denial of Service,Important,Windows Online Certificate Status Protocol (OCSP)
