,Release date,Product,Platform,Impact,Component,CVE Title,CVE Number,CVE Number (Link),Vector String,CWE
648,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows AppContainer,Windows AppContainer Elevation Of Privilege Vulnerability,CVE-2021-34459,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34459,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
649,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Remote Access Connection Manager,Windows Remote Access Connection Manager Information Disclosure Vulnerability,CVE-2021-34457,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34457,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
650,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Remote Access Connection Manager,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,CVE-2021-34456,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34456,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
651,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows File History Service,Windows File History Service Elevation of Privilege Vulnerability,CVE-2021-34455,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34455,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
652,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Remote Access Connection Manager,Windows Remote Access Connection Manager Information Disclosure Vulnerability,CVE-2021-34454,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34454,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
653,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Hyper-V,Windows Hyper-V Remote Code Execution Vulnerability,CVE-2021-34450,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34450,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
654,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows MSHTML Platform,Windows MSHTML Platform Remote Code Execution Vulnerability,CVE-2021-34447,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34447,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C,[]
655,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows HTML Platforms,Windows HTML Platforms Security Feature Bypass Vulnerability,CVE-2021-34446,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34446,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:N/E:U/RL:O/RC:C,[]
656,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Remote Access Connection Manager,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,CVE-2021-34445,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34445,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
657,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Font Driver Host,Windows Font Driver Host Remote Code Execution Vulnerability,CVE-2021-34438,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34438,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
658,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows LSA,Windows LSA Denial of Service Vulnerability,CVE-2021-33788,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33788,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
659,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows AF_UNIX Socket Provider,Windows AF_UNIX Socket Provider Denial of Service Vulnerability,CVE-2021-33785,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33785,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
660,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Cloud Files Mini Filter Driver,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,CVE-2021-33784,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33784,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
661,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows SMB,Windows SMB Information Disclosure Vulnerability,CVE-2021-33783,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33783,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
662,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Spoofing,Windows Authenticode,Windows Authenticode Spoofing Vulnerability,CVE-2021-33782,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33782,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,[]
663,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Event Tracing,Windows Event Tracing Elevation of Privilege Vulnerability,CVE-2021-33774,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33774,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
664,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Remote Access Connection Manager,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,CVE-2021-33773,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33773,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
665,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2021-33771,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33771,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,[]
666,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Spoofing,Windows Installer,Windows Installer Spoofing Vulnerability,CVE-2021-33765,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33765,CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,[]
667,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Remote Access Connection Manager,Windows Remote Access Connection Manager Information Disclosure Vulnerability,CVE-2021-33763,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33763,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
668,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Remote Access Connection Manager,Windows Remote Access Connection Manager Elevation of Privilege Vulnerability,CVE-2021-33761,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33761,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
669,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Desktop Bridge,Windows Desktop Bridge Elevation of Privilege Vulnerability,CVE-2021-33759,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33759,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
670,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows Security Account Manager Remote Protocol,Windows Security Account Manager Remote Protocol Security Feature Bypass Vulnerability,CVE-2021-33757,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33757,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
671,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows DNS Snap-in,Windows DNS Snap-in Remote Code Execution Vulnerability,CVE-2021-33756,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33756,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
672,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Hyper-V,Windows Hyper-V Denial of Service Vulnerability,CVE-2021-33755,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33755,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:C/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
673,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows DNS Snap-in,Windows DNS Snap-in Remote Code Execution Vulnerability,CVE-2021-33752,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33752,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
674,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows DNS Snap-in,Windows DNS Snap-in Remote Code Execution Vulnerability,CVE-2021-33750,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33750,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
675,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows DNS Snap-in,Windows DNS Snap-in Remote Code Execution Vulnerability,CVE-2021-33749,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33749,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
676,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows Secure Kernel Mode,Windows Secure Kernel Mode Security Feature Bypass Vulnerability,CVE-2021-33744,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33744,CVSS:3.0/AV:L/AC:H/PR:H/UI:N/S:C/C:N/I:H/A:N/E:U/RL:O/RC:C,[]
677,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Projected File System,Windows Projected File System Elevation of Privilege Vulnerability,CVE-2021-33743,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33743,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
678,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows MSHTML Platform,Windows MSHTML Platform Remote Code Execution Vulnerability,CVE-2021-33742,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33742,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,[]
679,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Media,Windows Media Remote Code Execution Vulnerability,CVE-2021-33740,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-33740,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
680,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2021-31979,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31979,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,[]
681,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Hyper-V,Windows Hyper-V Denial of Service Vulnerability,CVE-2021-31977,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31977,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
682,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows GPSVC,Windows GPSVC Elevation of Privilege Vulnerability,CVE-2021-31973,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31973,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
683,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows HTML Platforms,Windows HTML Platforms Security Feature Bypass Vulnerability,CVE-2021-31971,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31971,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C,[]
684,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows TCP/IP Driver,Windows TCP/IP Driver Security Feature Bypass Vulnerability,CVE-2021-31970,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31970,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
685,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Cloud Files Mini Filter Driver,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,CVE-2021-31969,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31969,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
686,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Remote Desktop Services,Windows Remote Desktop Services Denial of Service Vulnerability,CVE-2021-31968,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31968,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
687,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows InstallService,Windows InstallService Elevation of Privilege Vulnerability,CVE-2021-31961,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31961,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:H/E:U/RL:O/RC:C,[]
688,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows NTLM,Windows NTLM Elevation of Privilege Vulnerability,CVE-2021-31958,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31958,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
689,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows NTFS,Windows NTFS Elevation of Privilege Vulnerability,CVE-2021-31956,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31956,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,[]
690,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Kernel,Windows Kernel Information Disclosure Vulnerability,CVE-2021-31955,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31955,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:F/RL:O/RC:C,[]
691,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Common Log File System Driver,Windows Common Log File System Driver Elevation of Privilege Vulnerability,CVE-2021-31954,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31954,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
692,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Filter Manager,Windows Filter Manager Elevation of Privilege Vulnerability,CVE-2021-31953,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31953,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
693,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel-Mode Driver,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,CVE-2021-31952,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31952,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
694,"Jun 8, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Kernel,Windows Kernel Elevation of Privilege Vulnerability,CVE-2021-31951,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31951,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
695,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows SSDP Service,Windows SSDP Service Elevation of Privilege Vulnerability,CVE-2021-31193,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31193,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
696,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Projected File System FS Filter Driver,Windows Projected File System FS Filter Driver Information Disclosure Vulnerability,CVE-2021-31191,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31191,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
697,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Container Isolation FS Filter Driver,Windows Container Isolation FS Filter Driver Elevation of Privilege Vulnerability,CVE-2021-31190,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31190,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
698,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Graphics Component,Windows Graphics Component Elevation of Privilege Vulnerability,CVE-2021-31188,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31188,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
699,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows WalletService,Windows WalletService Elevation of Privilege Vulnerability,CVE-2021-31187,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31187,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
700,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Remote Desktop Protocol (RDP),Windows Remote Desktop Protocol (RDP) Information Disclosure Vulnerability,CVE-2021-31186,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31186,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
701,"Jul 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows TCP/IP Driver,Windows TCP/IP Driver Denial of Service Vulnerability,CVE-2021-31183,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31183,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
702,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Graphics Component,Windows Graphics Component Elevation of Privilege Vulnerability,CVE-2021-31170,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31170,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
703,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Container Manager Service,Windows Container Manager Service Elevation of Privilege Vulnerability,CVE-2021-31167,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-31167,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
704,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows CSC Service,Windows CSC Service Information Disclosure Vulnerability,CVE-2021-28479,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28479,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
705,"May 11, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Hyper-V,Windows Hyper-V Remote Code Execution Vulnerability,CVE-2021-28476,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28476,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
706,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows Early Launch Antimalware Driver,Windows Early Launch Antimalware Driver Security Feature Bypass Vulnerability,CVE-2021-28447,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28447,CVSS:3.0/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,[]
707,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Portmapping,Windows Portmapping Information Disclosure Vulnerability,CVE-2021-28446,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28446,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H/E:U/RL:O/RC:C,[]
708,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Remote Code Execution,Windows Network File System,Windows Network File System Remote Code Execution Vulnerability,CVE-2021-28445,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28445,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H/E:U/RL:O/RC:C,[]
709,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Security Feature Bypass,Windows Hyper-V,Windows Hyper-V Security Feature Bypass Vulnerability,CVE-2021-28444,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28444,CVSS:3.0/AV:A/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C,[]
710,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Windows Console Driver,Windows Console Driver Denial of Service Vulnerability,CVE-2021-28443,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28443,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,[]
711,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows TCP/IP,Windows TCP/IP Information Disclosure Vulnerability,CVE-2021-28442,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28442,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
712,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Information Disclosure,Windows Hyper-V,Windows Hyper-V Information Disclosure Vulnerability,CVE-2021-28441,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28441,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N/E:U/RL:O/RC:C,[]
713,"Apr 13, 2021",Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Windows Installer,Windows Installer Elevation of Privilege Vulnerability,CVE-2021-28440,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-28440,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,[]
